idates,imonths,iyears,obs,meanmod,stdmod
21,1,2009,0.0,0.0,0.0
22,1,2009,0.0,0.0,0.0
23,1,2009,0.0,0.0,0.0
24,1,2009,0.0,0.0,0.0
25,1,2009,0.0,0.0,0.0
26,1,2009,0.0,0.0,0.0
27,1,2009,0.0,0.0,0.0
28,1,2009,0.0,0.0,0.0
29,1,2009,0.0,0.0,0.0
30,1,2009,0.0,0.0,0.0
31,1,2009,0.0,0.0,0.0
1,2,2009,0.0,0.0,0.0
2,2,2009,0.0,0.0,0.0
3,2,2009,0.0,0.0,0.0
4,2,2009,0.0,0.0,0.0
5,2,2009,0.0,0.0,0.0
6,2,2009,0.0,0.0,0.0
7,2,2009,0.0,0.0,0.0
8,2,2009,0.0,0.0,0.0
9,2,2009,0.0,0.0,0.0
10,2,2009,0.0,0.0,0.0
11,2,2009,0.0,0.4,0.35
12,2,2009,0.0,0.0,0.0
13,2,2009,0.0,0.0,0.0
14,2,2009,0.0,0.0,0.0
15,2,2009,0.0,0.0,0.0
16,2,2009,0.0,0.0,0.0
17,2,2009,0.0,0.0,0.0
18,2,2009,0.0,0.0,0.0
19,2,2009,0.0,0.0,0.0
20,2,2009,0.0,0.0,0.0
21,2,2009,0.0,0.0,0.0
22,2,2009,0.0,0.0,0.0
23,2,2009,0.0,0.0,0.0
24,2,2009,0.0,0.0,0.0
25,2,2009,0.0,0.0,0.0
26,2,2009,0.0,0.0,0.0
27,2,2009,0.0,0.0,0.0
28,2,2009,0.0,0.0,0.0
1,3,2009,0.0,0.0,0.0
2,3,2009,0.0,0.0,0.0
3,3,2009,0.0,0.0,0.0
4,3,2009,0.0,0.0,0.0
5,3,2009,0.0,0.0,0.0
6,3,2009,0.0,0.0,0.0
7,3,2009,0.0,0.0,0.0
8,3,2009,0.0,0.02,0.06
9,3,2009,0.0,0.22,0.21
10,3,2009,0.0,0.3,0.4
11,3,2009,0.0,0.03,0.11
12,3,2009,0.0,0.0,0.0
13,3,2009,0.0,0.0,0.0
14,3,2009,0.0,0.0,0.01
15,3,2009,0.0,0.39,0.48
16,3,2009,0.0,0.12,0.16
17,3,2009,0.0,0.0,0.01
18,3,2009,0.0,0.0,0.01
19,3,2009,0.0,0.01,0.02
20,3,2009,0.0,0.11,0.11
21,3,2009,0.0,0.47,0.22
22,3,2009,0.0,0.17,0.18
23,3,2009,0.0,0.06,0.08
24,3,2009,0.0,0.02,0.05
25,3,2009,0.0,0.75,0.3
26,3,2009,1.0,0.06,0.05
27,3,2009,0.0,0.03,0.07
28,3,2009,0.0,0.0,0.0
29,3,2009,0.0,0.02,0.03
30,3,2009,0.0,0.06,0.1
31,3,2009,0.0,0.01,0.06
1,4,2009,0.0,0.0,0.0
2,4,2009,0.0,0.0,0.0
3,4,2009,0.0,0.0,0.0
4,4,2009,0.0,0.0,0.0
5,4,2009,0.0,0.03,0.05
6,4,2009,0.0,0.0,0.01
7,4,2009,0.0,0.03,0.06
8,4,2009,0.0,0.66,0.57
9,4,2009,0.0,0.26,0.16
10,4,2009,0.0,0.01,0.02
11,4,2009,0.0,0.0,0.0
12,4,2009,0.0,0.0,0.0
13,4,2009,0.0,0.0,0.0
14,4,2009,0.0,0.0,0.0
15,4,2009,0.0,0.0,0.0
16,4,2009,0.0,0.0,0.0
17,4,2009,0.0,0.07,0.1
18,4,2009,0.0,0.01,0.01
19,4,2009,0.0,0.0,0.0
20,4,2009,0.0,0.0,0.0
21,4,2009,0.0,0.0,0.0
22,4,2009,0.0,0.0,0.0
23,4,2009,0.0,0.0,0.0
24,4,2009,0.0,0.0,0.0
25,4,2009,0.0,0.0,0.0
26,4,2009,0.0,0.0,0.0
27,4,2009,0.0,0.0,0.0
28,4,2009,0.0,0.0,0.0
29,4,2009,0.0,0.0,0.0
30,4,2009,0.0,0.01,0.01
1,5,2009,0.0,0.03,0.04
2,5,2009,0.0,0.15,0.17
3,5,2009,0.0,0.33,0.34
4,5,2009,0.0,0.43,0.34
5,5,2009,1.0,0.72,0.25
6,5,2009,0.0,0.08,0.04
7,5,2009,0.0,0.0,0.01
8,5,2009,0.0,0.0,0.0
9,5,2009,0.0,0.0,0.0
10,5,2009,0.0,0.02,0.05
11,5,2009,0.0,0.0,0.0
12,5,2009,0.0,0.01,0.04
13,5,2009,0.0,0.0,0.01
14,5,2009,0.0,0.37,0.38
15,5,2009,0.0,0.11,0.14
16,5,2009,0.0,0.13,0.15
17,5,2009,0.0,0.12,0.21
18,5,2009,8.0,0.86,0.34
19,5,2009,0.0,0.72,0.56
20,5,2009,0.0,4.95,3.51
21,5,2009,16.2,5.26,2.52
22,5,2009,0.0,1.24,1.38
23,5,2009,0.0,0.31,0.55
24,5,2009,0.0,1.2,1.74
25,5,2009,0.0,0.3,0.44
26,5,2009,0.0,0.1,0.15
27,5,2009,0.0,0.02,0.03
28,5,2009,0.0,0.03,0.06
29,5,2009,0.0,0.81,0.36
30,5,2009,0.0,1.66,1.34
31,5,2009,0.0,2.55,1.53
1,6,2009,0.0,0.36,0.36
2,6,2009,0.5,0.33,0.28
3,6,2009,11.64,1.81,1.13
4,6,2009,0.0,1.38,0.87
5,6,2009,3.29,1.44,0.9
6,6,2009,5.36,0.75,0.33
7,6,2009,26.4,0.79,0.35
8,6,2009,0.0,0.02,0.04
9,6,2009,0.0,0.0,0.01
10,6,2009,0.0,0.07,0.07
11,6,2009,0.0,0.19,0.24
12,6,2009,3.21,0.73,0.34
13,6,2009,0.0,2.74,1.46
14,6,2009,0.0,6.94,3.22
15,6,2009,29.83,0.51,0.27
16,6,2009,0.0,0.61,0.26
17,6,2009,0.0,0.06,0.08
18,6,2009,0.0,0.02,0.04
19,6,2009,0.17,0.15,0.13
20,6,2009,0.54,0.4,0.26
21,6,2009,0.0,0.6,0.36
22,6,2009,0.0,0.59,0.68
23,6,2009,0.0,0.59,0.47
24,6,2009,0.0,0.67,0.43
25,6,2009,24.55,13.86,10.14
26,6,2009,8.45,16.86,10.56
27,6,2009,0.0,17.69,14.89
28,6,2009,1.86,8.42,7.72
29,6,2009,3.68,2.35,2.09
30,6,2009,0.0,2.36,2.21
1,7,2009,26.92,19.1,8.61
2,7,2009,8.19,21.41,14.2
3,7,2009,17.68,14.55,12.53
4,7,2009,25.45,15.88,21.17
5,7,2009,22.63,3.12,2.94
6,7,2009,57.42,16.37,14.56
7,7,2009,12.56,8.74,9.24
8,7,2009,8.24,18.6,17.84
9,7,2009,0.39,13.34,13.09
10,7,2009,17.13,7.47,7.5
11,7,2009,15.75,2.99,4.46
12,7,2009,1.7,18.21,20.89
13,7,2009,77.75,68.19,40.24
14,7,2009,123.12,31.34,15.16
15,7,2009,115.8,24.28,17.33
16,7,2009,20.43,5.21,5.87
17,7,2009,0.0,2.08,2.25
18,7,2009,40.72,9.73,8.31
19,7,2009,59.0,40.26,32.89
20,7,2009,102.82,29.05,16.42
21,7,2009,43.57,18.28,14.25
22,7,2009,5.07,7.73,7.82
23,7,2009,0.43,0.82,1.01
24,7,2009,0.0,0.18,0.22
25,7,2009,0.0,0.54,0.69
26,7,2009,0.47,3.34,2.94
27,7,2009,3.0,19.01,18.45
28,7,2009,35.69,1.44,2.97
29,7,2009,0.0,0.76,0.59
30,7,2009,0.51,0.95,0.36
31,7,2009,1.91,1.19,0.54
1,8,2009,0.0,1.41,1.15
2,8,2009,0.0,5.92,5.04
3,8,2009,0.0,2.1,1.88
4,8,2009,0.14,0.46,0.47
5,8,2009,0.0,0.57,0.22
6,8,2009,0.0,0.61,0.25
7,8,2009,0.0,0.66,1.06
8,8,2009,0.0,3.82,2.55
9,8,2009,0.0,14.15,10.26
10,8,2009,21.75,38.37,19.05
11,8,2009,24.0,24.95,22.06
12,8,2009,0.76,13.11,12.35
13,8,2009,14.45,16.53,15.08
14,8,2009,34.87,15.25,10.33
15,8,2009,17.56,11.1,12.71
16,8,2009,0.95,1.48,1.6
17,8,2009,1.21,3.44,2.17
18,8,2009,4.22,3.35,1.96
19,8,2009,0.1,23.31,18.93
20,8,2009,39.6,20.9,14.32
21,8,2009,36.96,11.0,9.17
22,8,2009,1.5,6.76,5.08
23,8,2009,8.03,8.86,5.22
24,8,2009,7.47,32.62,14.48
25,8,2009,22.29,27.49,17.71
26,8,2009,50.52,25.52,20.63
27,8,2009,28.07,5.05,4.69
28,8,2009,17.87,1.63,0.89
29,8,2009,5.17,1.19,1.82
30,8,2009,0.0,15.1,11.84
31,8,2009,9.49,8.19,5.25
1,9,2009,0.84,8.28,6.34
2,9,2009,0.22,7.94,8.54
3,9,2009,0.0,10.51,6.05
4,9,2009,0.0,4.79,3.51
5,9,2009,13.55,9.74,4.99
6,9,2009,37.01,7.17,6.53
7,9,2009,3.12,11.43,12.28
8,9,2009,0.39,14.4,17.88
9,9,2009,1.29,0.6,0.25
10,9,2009,0.0,0.24,0.24
11,9,2009,0.0,0.99,0.43
12,9,2009,0.0,0.46,0.65
13,9,2009,0.0,0.19,0.24
14,9,2009,0.0,0.12,0.23
15,9,2009,0.33,0.14,0.31
16,9,2009,0.0,0.0,0.0
17,9,2009,0.62,0.03,0.04
18,9,2009,0.0,0.09,0.18
19,9,2009,10.45,0.33,0.52
20,9,2009,9.32,1.46,3.28
21,9,2009,0.0,2.23,2.15
22,9,2009,1.94,1.54,1.99
23,9,2009,13.7,3.18,2.55
24,9,2009,9.36,0.21,0.38
25,9,2009,7.07,0.1,0.2
26,9,2009,4.15,3.66,3.77
27,9,2009,1.22,13.65,9.12
28,9,2009,0.0,26.72,13.69
29,9,2009,7.8,8.87,5.11
30,9,2009,6.69,7.67,2.94
1,10,2009,14.11,10.8,5.9
2,10,2009,13.4,6.33,4.17
3,10,2009,11.21,3.85,2.11
4,10,2009,0.38,10.27,6.7
5,10,2009,12.27,11.63,8.01
6,10,2009,18.46,2.0,2.22
7,10,2009,0.41,1.64,0.78
8,10,2009,0.54,0.0,0.0
9,10,2009,0.0,0.0,0.01
10,10,2009,0.0,0.0,0.01
11,10,2009,0.0,0.02,0.03
12,10,2009,0.0,0.06,0.06
13,10,2009,0.0,0.01,0.01
14,10,2009,0.0,0.0,0.01
15,10,2009,0.0,0.01,0.03
16,10,2009,0.0,0.0,0.0
17,10,2009,0.0,0.0,0.0
18,10,2009,0.0,0.0,0.01
19,10,2009,0.0,0.0,0.0
20,10,2009,0.0,0.0,0.0
21,10,2009,0.0,0.0,0.0
22,10,2009,0.0,0.0,0.0
23,10,2009,0.0,0.0,0.0
24,10,2009,0.0,0.0,0.0
25,10,2009,0.0,0.0,0.0
26,10,2009,0.0,0.0,0.0
27,10,2009,0.0,0.0,0.0
28,10,2009,0.0,0.0,0.0
29,10,2009,0.0,0.0,0.0
30,10,2009,0.0,0.0,0.0
31,10,2009,0.0,0.0,0.0
1,11,2009,0.0,0.0,0.0
2,11,2009,0.0,0.0,0.0
3,11,2009,0.0,0.02,0.09
4,11,2009,0.0,0.54,0.87
5,11,2009,2.53,1.32,0.85
6,11,2009,0.0,0.39,0.41
7,11,2009,0.0,1.04,1.15
8,11,2009,0.0,3.12,2.31
9,11,2009,0.0,0.99,0.77
10,11,2009,0.0,0.6,0.67
11,11,2009,0.0,0.56,0.91
12,11,2009,0.0,5.81,5.82
13,11,2009,0.52,1.65,1.48
14,11,2009,0.0,2.01,0.8
15,11,2009,0.53,1.64,0.82
16,11,2009,0.0,0.96,0.69
17,11,2009,0.0,8.05,6.35
18,11,2009,33.02,12.59,7.6
19,11,2009,0.0,0.15,0.37
20,11,2009,0.0,0.0,0.0
21,11,2009,0.0,0.0,0.0
22,11,2009,0.0,0.0,0.0
23,11,2009,0.0,0.0,0.0
24,11,2009,0.0,0.0,0.0
25,11,2009,0.0,0.0,0.0
26,11,2009,0.0,0.0,0.0
27,11,2009,0.0,0.0,0.0
28,11,2009,0.0,0.0,0.0
29,11,2009,0.0,0.0,0.0
30,11,2009,0.0,0.0,0.0
1,12,2009,0.0,0.0,0.0
2,12,2009,0.0,0.0,0.0
3,12,2009,0.0,0.0,0.0
4,12,2009,0.0,0.0,0.0
5,12,2009,0.0,0.0,0.0
6,12,2009,0.0,0.0,0.0
7,12,2009,0.0,0.0,0.0
8,12,2009,0.0,0.0,0.0
9,12,2009,0.0,0.0,0.0
10,12,2009,0.0,0.0,0.0
11,12,2009,0.0,0.0,0.0
12,12,2009,0.0,0.0,0.0
13,12,2009,0.0,0.0,0.02
14,12,2009,0.0,0.0,0.0
15,12,2009,0.0,0.0,0.0
16,12,2009,0.0,0.02,0.06
17,12,2009,0.0,0.12,0.33
18,12,2009,0.0,0.18,0.37
19,12,2009,0.0,0.11,0.1
20,12,2009,0.0,0.06,0.07
21,12,2009,0.0,0.02,0.04
22,12,2009,0.0,0.0,0.0
23,12,2009,0.0,0.0,0.0
24,12,2009,0.0,0.0,0.0
25,12,2009,0.0,0.0,0.0
26,12,2009,0.0,0.0,0.0
27,12,2009,0.0,0.0,0.0
28,12,2009,0.0,0.0,0.0
29,12,2009,0.0,0.0,0.0
30,12,2009,0.0,0.35,0.63
31,12,2009,0.0,0.95,0.66
1,1,2010,0.0,0.0,0.0
2,1,2010,0.0,0.0,0.0
3,1,2010,0.0,0.0,0.0
4,1,2010,0.0,0.0,0.0
5,1,2010,0.0,0.0,0.0
6,1,2010,0.0,0.0,0.0
7,1,2010,0.0,0.0,0.0
8,1,2010,0.0,0.27,0.66
9,1,2010,0.0,0.01,0.06
10,1,2010,0.0,0.01,0.06
11,1,2010,0.0,0.03,0.08
12,1,2010,0.0,1.47,1.87
13,1,2010,0.0,17.57,8.95
14,1,2010,8.49,2.83,2.3
15,1,2010,0.0,0.0,0.0
16,1,2010,0.0,0.0,0.0
17,1,2010,0.0,0.0,0.0
18,1,2010,0.0,0.0,0.0
19,1,2010,0.0,0.0,0.0
20,1,2010,0.0,0.0,0.0
21,1,2010,0.0,0.0,0.0
22,1,2010,0.0,0.0,0.0
23,1,2010,0.0,0.0,0.0
24,1,2010,0.0,0.0,0.0
25,1,2010,0.0,0.0,0.0
26,1,2010,0.0,0.0,0.0
27,1,2010,0.0,0.0,0.0
28,1,2010,0.0,0.0,0.0
29,1,2010,0.0,0.0,0.0
30,1,2010,0.0,0.0,0.0
31,1,2010,0.0,0.0,0.0
1,2,2010,0.0,0.0,0.0
2,2,2010,0.0,0.0,0.0
3,2,2010,0.0,0.0,0.0
4,2,2010,0.0,0.02,0.07
5,2,2010,0.0,0.05,0.1
6,2,2010,0.0,0.0,0.0
7,2,2010,0.0,0.0,0.0
8,2,2010,0.0,0.0,0.0
9,2,2010,0.0,0.0,0.0
10,2,2010,0.0,0.0,0.0
11,2,2010,0.0,0.0,0.0
12,2,2010,0.0,0.0,0.0
13,2,2010,0.0,0.01,0.03
14,2,2010,0.0,0.35,0.64
15,2,2010,0.0,2.37,2.7
16,2,2010,0.0,0.26,0.67
17,2,2010,0.0,0.97,0.98
18,2,2010,0.0,0.12,0.28
19,2,2010,0.0,0.25,0.81
20,2,2010,0.0,0.02,0.15
21,2,2010,0.0,0.0,0.0
22,2,2010,0.0,0.0,0.0
23,2,2010,0.0,0.02,0.06
24,2,2010,0.0,0.49,0.6
25,2,2010,0.0,0.0,0.0
26,2,2010,0.0,0.0,0.0
27,2,2010,0.0,0.0,0.0
28,2,2010,0.0,0.0,0.0
1,3,2010,0.0,0.0,0.0
2,3,2010,0.0,0.0,0.0
3,3,2010,0.0,0.0,0.0
4,3,2010,0.0,0.0,0.0
5,3,2010,0.0,0.0,0.0
6,3,2010,0.0,0.0,0.0
7,3,2010,0.0,0.0,0.0
8,3,2010,0.0,0.0,0.0
9,3,2010,0.0,0.0,0.0
10,3,2010,0.0,0.01,0.03
11,3,2010,0.0,0.17,0.35
12,3,2010,0.46,1.06,1.0
13,3,2010,0.0,0.02,0.09
14,3,2010,0.0,0.0,0.01
15,3,2010,0.0,0.0,0.0
16,3,2010,0.0,0.0,0.02
17,3,2010,0.0,0.09,0.18
18,3,2010,0.0,0.38,0.36
19,3,2010,0.0,0.0,0.0
20,3,2010,0.0,0.0,0.0
21,3,2010,0.0,0.0,0.0
22,3,2010,0.0,0.0,0.0
23,3,2010,0.0,0.0,0.0
24,3,2010,0.0,0.0,0.0
25,3,2010,0.0,0.02,0.07
26,3,2010,0.0,0.21,0.21
27,3,2010,0.0,0.19,0.2
28,3,2010,0.0,0.08,0.12
29,3,2010,0.0,0.06,0.09
30,3,2010,0.0,0.03,0.06
31,3,2010,0.0,0.0,0.01
1,4,2010,0.0,0.0,0.0
2,4,2010,0.0,0.0,0.0
3,4,2010,0.0,0.0,0.0
4,4,2010,0.0,0.0,0.0
5,4,2010,0.0,0.0,0.0
6,4,2010,0.0,0.0,0.0
7,4,2010,0.0,0.0,0.0
8,4,2010,0.0,0.0,0.0
9,4,2010,0.0,0.0,0.0
10,4,2010,0.0,0.0,0.0
11,4,2010,0.0,0.01,0.03
12,4,2010,0.0,0.08,0.11
13,4,2010,0.0,0.0,0.01
14,4,2010,0.0,0.0,0.0
15,4,2010,0.0,0.0,0.0
16,4,2010,0.0,0.08,0.23
17,4,2010,0.0,0.15,0.2
18,4,2010,0.0,0.12,0.26
19,4,2010,0.0,0.15,0.22
20,4,2010,0.0,0.1,0.17
21,4,2010,0.0,0.03,0.13
22,4,2010,0.0,0.02,0.07
23,4,2010,0.0,0.16,0.22
24,4,2010,0.0,0.14,0.16
25,4,2010,0.0,0.12,0.2
26,4,2010,0.0,0.13,0.15
27,4,2010,0.0,0.18,0.25
28,4,2010,0.0,0.65,0.4
29,4,2010,1.87,0.9,0.75
30,4,2010,0.0,2.86,3.7
1,5,2010,0.0,1.27,2.48
2,5,2010,0.0,0.4,0.54
3,5,2010,0.0,0.76,0.58
4,5,2010,3.48,0.84,0.71
5,5,2010,0.0,0.89,0.5
6,5,2010,1.64,0.39,0.37
7,5,2010,0.0,1.04,0.64
8,5,2010,0.33,0.4,0.36
9,5,2010,0.0,0.04,0.09
10,5,2010,0.0,0.0,0.0
11,5,2010,0.0,0.0,0.0
12,5,2010,0.0,0.0,0.0
13,5,2010,0.0,0.15,0.28
14,5,2010,2.13,0.86,0.34
15,5,2010,0.0,0.65,0.42
16,5,2010,0.0,0.32,0.31
17,5,2010,0.0,0.09,0.14
18,5,2010,0.0,0.23,0.23
19,5,2010,0.0,0.89,2.05
20,5,2010,0.0,2.96,4.96
21,5,2010,6.28,10.39,13.52
22,5,2010,6.1,13.87,16.92
23,5,2010,15.92,2.83,5.69
24,5,2010,0.0,0.24,0.32
25,5,2010,2.17,0.08,0.16
26,5,2010,0.16,0.23,0.32
27,5,2010,0.0,0.27,0.32
28,5,2010,1.77,0.46,0.72
29,5,2010,20.83,0.4,0.31
30,5,2010,0.0,0.19,0.3
31,5,2010,0.0,0.0,0.01
1,6,2010,0.0,0.0,0.01
2,6,2010,0.0,0.08,0.09
3,6,2010,0.0,0.12,0.15
4,6,2010,0.0,0.51,0.94
5,6,2010,6.32,0.2,0.35
6,6,2010,0.0,0.16,0.25
7,6,2010,0.0,0.2,0.27
8,6,2010,0.0,0.37,0.63
9,6,2010,6.53,1.12,1.85
10,6,2010,0.22,10.69,4.96
11,6,2010,0.0,0.79,0.85
12,6,2010,0.0,1.01,1.92
13,6,2010,0.0,2.32,2.34
14,6,2010,0.0,5.27,3.22
15,6,2010,0.0,4.31,4.38
16,6,2010,0.0,1.39,3.06
17,6,2010,1.24,4.19,6.13
18,6,2010,4.1,6.75,6.7
19,6,2010,0.0,20.59,32.0
20,6,2010,31.48,9.69,7.48
21,6,2010,0.0,4.47,4.85
22,6,2010,0.0,5.02,5.1
23,6,2010,0.0,8.91,11.11
24,6,2010,5.14,22.18,13.91
25,6,2010,5.86,27.13,25.63
26,6,2010,19.42,16.64,11.11
27,6,2010,2.57,5.4,3.76
28,6,2010,1.05,2.07,2.65
29,6,2010,15.34,7.88,4.95
30,6,2010,4.9,15.77,15.39
1,7,2010,2.41,31.12,21.64
2,7,2010,2.9,14.44,14.01
3,7,2010,8.46,2.59,2.39
4,7,2010,0.0,3.04,3.48
5,7,2010,2.25,11.1,7.65
6,7,2010,63.85,30.27,33.73
7,7,2010,3.82,9.61,8.07
8,7,2010,20.17,1.97,2.27
9,7,2010,0.6,1.32,1.13
10,7,2010,0.7,2.31,2.91
11,7,2010,39.21,9.87,7.9
12,7,2010,65.96,13.95,10.15
13,7,2010,12.27,7.39,10.23
14,7,2010,3.02,14.76,10.88
15,7,2010,0.8,7.54,5.93
16,7,2010,1.35,6.18,10.22
17,7,2010,4.98,2.63,2.52
18,7,2010,0.0,2.91,2.81
19,7,2010,1.73,4.55,3.39
20,7,2010,0.16,13.74,11.24
21,7,2010,0.21,7.36,7.04
22,7,2010,0.98,8.44,6.06
23,7,2010,10.09,8.28,15.97
24,7,2010,92.59,55.43,73.83
25,7,2010,33.71,46.78,34.37
26,7,2010,17.76,9.01,10.43
27,7,2010,10.31,4.78,5.48
28,7,2010,7.84,13.5,11.8
29,7,2010,19.88,7.06,6.32
30,7,2010,6.25,10.38,8.13
31,7,2010,0.45,3.14,6.44
1,8,2010,2.22,8.77,11.15
2,8,2010,15.56,3.42,4.58
3,8,2010,15.27,11.4,11.92
4,8,2010,14.54,20.37,16.71
5,8,2010,40.23,28.1,17.83
6,8,2010,108.93,13.4,11.67
7,8,2010,0.57,1.01,1.21
8,8,2010,0.0,0.64,0.69
9,8,2010,0.0,1.51,1.41
10,8,2010,0.0,4.09,3.4
11,8,2010,1.41,12.02,6.45
12,8,2010,4.09,10.92,7.63
13,8,2010,0.75,11.84,8.59
14,8,2010,4.93,6.83,7.29
15,8,2010,40.26,9.29,7.12
16,8,2010,4.41,1.48,1.59
17,8,2010,0.0,5.57,4.27
18,8,2010,5.5,7.15,5.46
19,8,2010,2.35,13.41,7.73
20,8,2010,0.41,6.85,5.43
21,8,2010,19.3,3.05,2.99
22,8,2010,0.0,2.02,2.38
23,8,2010,10.17,5.1,4.63
24,8,2010,0.21,13.91,9.82
25,8,2010,6.29,3.3,2.34
26,8,2010,17.27,5.24,4.14
27,8,2010,0.0,7.17,5.98
28,8,2010,1.1,3.44,3.44
29,8,2010,1.92,15.98,10.77
30,8,2010,10.63,25.09,15.97
31,8,2010,9.71,7.28,11.82
1,9,2010,0.85,2.4,3.39
2,9,2010,9.73,18.15,11.22
3,9,2010,7.07,8.4,7.04
4,9,2010,24.9,13.4,14.8
5,9,2010,16.74,6.33,7.73
6,9,2010,12.16,10.04,9.48
7,9,2010,12.35,15.79,14.93
8,9,2010,62.49,2.61,4.07
9,9,2010,0.59,0.59,0.48
10,9,2010,0.0,1.56,2.8
11,9,2010,2.0,2.01,2.69
12,9,2010,0.75,17.32,8.82
13,9,2010,6.69,14.46,10.24
14,9,2010,19.08,13.87,9.64
15,9,2010,57.02,9.34,6.15
16,9,2010,0.56,11.51,8.11
17,9,2010,24.7,12.27,5.43
18,9,2010,73.06,15.87,14.01
19,9,2010,33.27,1.99,2.76
20,9,2010,3.5,2.48,3.34
21,9,2010,0.0,7.14,4.25
22,9,2010,0.68,1.84,3.29
23,9,2010,0.0,1.67,2.44
24,9,2010,0.45,2.58,4.93
25,9,2010,0.0,0.62,1.4
26,9,2010,0.0,1.55,2.64
27,9,2010,0.0,4.87,3.64
28,9,2010,0.0,4.47,3.28
29,9,2010,9.32,0.24,0.43
30,9,2010,0.0,0.23,0.68
1,10,2010,0.0,0.72,0.91
2,10,2010,0.0,5.57,3.55
3,10,2010,0.0,1.68,1.93
4,10,2010,0.0,5.17,3.61
5,10,2010,0.0,2.49,1.67
6,10,2010,9.92,4.92,3.25
7,10,2010,1.11,10.5,15.88
8,10,2010,4.49,3.64,4.72
9,10,2010,0.28,1.29,1.16
10,10,2010,0.55,1.18,0.95
11,10,2010,0.0,0.21,0.33
12,10,2010,0.0,0.0,0.0
13,10,2010,0.0,0.0,0.0
14,10,2010,0.0,1.14,2.09
15,10,2010,20.01,14.81,14.34
16,10,2010,18.12,6.83,4.5
17,10,2010,0.78,3.39,3.14
18,10,2010,4.18,0.81,0.78
19,10,2010,0.0,1.35,1.13
20,10,2010,0.0,2.46,2.72
21,10,2010,0.0,5.25,3.27
22,10,2010,2.15,10.17,4.57
23,10,2010,0.37,4.65,3.93
24,10,2010,35.73,0.41,1.38
25,10,2010,0.0,0.09,0.32
26,10,2010,0.0,0.32,0.59
27,10,2010,0.0,0.02,0.08
28,10,2010,0.0,0.0,0.02
29,10,2010,0.0,0.65,1.28
30,10,2010,0.0,4.41,5.67
31,10,2010,2.26,11.66,8.43
1,11,2010,0.37,7.14,6.67
2,11,2010,0.0,3.37,3.74
3,11,2010,0.0,1.46,1.38
4,11,2010,0.0,1.1,0.59
5,11,2010,0.0,0.48,0.42
6,11,2010,0.0,0.02,0.17
7,11,2010,0.0,3.06,3.81
8,11,2010,0.0,7.35,4.38
9,11,2010,1.27,4.87,3.31
10,11,2010,0.0,2.76,2.18
11,11,2010,0.0,3.55,2.47
12,11,2010,0.0,3.53,2.32
13,11,2010,0.32,1.56,1.23
14,11,2010,0.0,0.6,0.77
15,11,2010,0.0,0.2,0.27
16,11,2010,0.0,0.0,0.0
17,11,2010,0.0,0.04,0.12
18,11,2010,0.0,0.33,0.56
19,11,2010,0.0,0.41,0.81
20,11,2010,0.0,1.23,0.47
21,11,2010,1.68,0.54,0.55
22,11,2010,0.0,0.04,0.12
23,11,2010,0.0,0.78,0.83
24,11,2010,0.0,0.0,0.01
25,11,2010,0.0,0.0,0.0
26,11,2010,0.0,0.0,0.0
27,11,2010,0.0,0.0,0.01
28,11,2010,0.0,0.08,0.16
29,11,2010,0.0,0.17,0.25
30,11,2010,0.0,0.07,0.2
1,12,2010,0.0,0.62,0.61
2,12,2010,0.0,0.4,0.53
3,12,2010,0.0,0.03,0.08
4,12,2010,0.0,0.16,1.02
5,12,2010,0.0,4.73,4.9
6,12,2010,2.37,21.22,15.47
7,12,2010,18.77,10.38,8.67
8,12,2010,12.96,20.81,15.11
9,12,2010,5.35,4.28,5.41
10,12,2010,2.92,2.48,4.69
11,12,2010,0.33,0.73,0.56
12,12,2010,0.0,0.09,0.19
13,12,2010,0.33,0.85,0.73
14,12,2010,0.0,0.71,0.55
15,12,2010,0.0,0.0,0.0
16,12,2010,0.0,0.0,0.0
17,12,2010,0.0,0.0,0.0
18,12,2010,0.0,0.0,0.0
19,12,2010,0.0,0.0,0.0
20,12,2010,0.0,0.0,0.0
21,12,2010,0.0,0.0,0.0
22,12,2010,0.0,0.0,0.0
23,12,2010,0.0,0.0,0.0
24,12,2010,0.0,0.0,0.0
25,12,2010,0.0,0.0,0.0
26,12,2010,0.0,0.0,0.0
27,12,2010,0.0,0.0,0.0
28,12,2010,0.0,0.0,0.0
29,12,2010,0.0,0.0,0.0
30,12,2010,0.0,0.0,0.0
31,12,2010,0.0,0.02,0.07
1,1,2011,0.0,0.1,0.13
2,1,2011,0.0,0.0,0.0
3,1,2011,0.0,0.0,0.0
4,1,2011,0.0,0.0,0.0
5,1,2011,0.0,0.0,0.0
6,1,2011,0.0,0.0,0.0
7,1,2011,0.0,0.0,0.0
8,1,2011,0.0,0.0,0.0
10,1,2011,0.0,0.0,0.0
11,1,2011,0.0,0.0,0.0
12,1,2011,0.0,0.0,0.0
13,1,2011,0.0,0.0,0.0
15,1,2011,0.0,0.0,0.0
16,1,2011,0.0,0.0,0.0
17,1,2011,0.0,0.0,0.0
19,1,2011,0.0,0.0,0.0
22,1,2011,0.0,0.0,0.0
23,1,2011,0.0,0.0,0.0
24,1,2011,0.0,0.0,0.0
25,1,2011,0.0,0.0,0.0
26,1,2011,0.0,0.0,0.0
27,1,2011,0.0,0.0,0.0
28,1,2011,0.0,0.0,0.0
29,1,2011,0.0,0.0,0.0
30,1,2011,0.0,0.02,0.06
