idates,imonths,iyears,obs,meanmod,stdmod,pvar1,pvar2,pvar3,pvar4,pvar5,pvar6,pvar7,pvar8,pvar9,pvar10,pvar11,pvar12,pvar13,pvar14,pvar15,pvar16,pvar17,pvar18,pvar19,pvar20,pvar21,pvar22,pvar23,pvar24,pvar25,pvar26,pvar27,pvar28,pvar29,pvar30
2016,8,12,1.99,9.9,7.86,300.1259766,0.008775710827,2.982083082,1.189467788,0.007715940708,-1.66e-06,1.12e-05,3.84e-05,123014.3984,57374.4375,14216.80078,100417.0547,0.0001353319822,0.005551723763,0.01499944087,95.95362091,1444.08078,1439.476318,224.941452,270.7851868,292.40802,-13.19221973,6.570388794,12.39538574,-0.01303891372,-0.02921084501,-0.3888249397,-4.015943527,-0.4277375638,-2.158532381
2016,8,13,0.0,8.65,8.85,299.8926697,0.006651878357,2.903869629,1.423898101,0.0052485466,-4.33e-06,-3.24e-06,3.07e-05,123009.2813,57359.35938,14139.53613,100313.0313,0.0001105464689,0.004816735629,0.01532622799,91.19110107,1409.778717,1404.743317,224.7714386,271.1433105,292.5579529,-14.97034168,4.581381321,10.84701824,0.02083806135,-0.002832730534,-0.2863491476,0.6926771998,-0.06777000427,-0.2509034574
2016,8,14,0.0,7.64,7.25,300.2485046,0.004045963171,3.317002535,1.124441147,0.002956151962,-4.72e-06,-6.41e-06,4.11e-05,122987.625,57297.84766,14041.1377,100191.25,0.0001501867955,0.004639100749,0.01581308059,97.8844986,1435.861816,1428.537598,225.2467651,271.3747253,292.6288452,-12.4682188,1.714122176,11.0794878,-0.05149682239,-0.03381590173,-0.4216628373,-1.072139144,-1.777908325,-1.221619248
2016,8,15,0.0,26.8,24.42,298.0805054,0.02023506118,3.88662529,0.9474665523,0.01302695274,3.96e-06,-4.2e-06,6.51e-05,122824.7109,57098.80859,13864.53418,100061.3516,0.0001612383494,0.005446847528,0.01613191329,99.9582901,1529.12439,1507.696564,225.5540619,271.0849915,292.1323242,-10.18044949,4.558389187,11.99966908,-0.1711322814,-0.1237281933,-0.8327045441,-5.343493938,-4.63796854,-5.957605362
2016,8,16,21.13,32.62,20.51,297.4711609,0.02326917602,4.223064899,0.2794704437,0.004102706909,1.49e-06,-1.49e-05,7.68e-05,122710.4609,56881.83203,13711.53418,99909.83594,0.0001633350475,0.006037867162,0.0157656502,100.0,1534.822998,1508.264648,225.7861938,270.8403015,291.7375793,-11.06840229,1.812558532,12.47868061,-0.1042226925,-0.186136201,-1.136667132,-1.290662169,-5.570949554,-8.057945251
2016,8,17,12.38,24.53,13.56,297.1923523,0.01712274598,4.323971272,0.2494341582,0.002640724182,-1.49e-05,9.15e-06,5.61e-05,122736.6641,56898.57422,13727.35059,99939.33594,0.0001601900149,0.005957271904,0.01491412148,100.0,1509.090088,1486.560333,225.9143219,271.1329651,290.9447937,-8.288123131,2.565525055,14.70122242,-0.1332152635,0.01242669392,-1.18809855,-2.614676714,-3.244100571,-7.901401997
2016,8,18,21.93,9.77,9.49,298.7779541,0.004096984863,3.255458832,2.034597397,0.002156496048,-4.98e-05,1.17e-05,2.78e-05,122836.75,57054.79688,13935.97656,100110.6875,0.0001092441016,0.00589318946,0.01336046681,100.0,1328.960175,1323.324921,225.3465729,271.2223206,291.9317932,-10.28093719,5.575341702,14.5995636,-0.007706681732,0.01400033664,-0.4200143814,-1.420260787,2.108348131,-1.77061975
2016,8,19,0.0,0.26,0.29,300.9795837,0.000337600708,1.825444579,1.300363541,0.0002653598785,-3.09e-06,-4.03e-06,1.64e-05,122807.0547,57291.04688,14149.78125,100290.6563,7.3e-05,0.002329889452,0.01386519428,65.73066711,1072.800018,1071.165253,225.0497437,272.8385315,292.688446,-9.436942101,1.519853592,7.173042774,0.01669025421,0.003479878185,-0.07255796343,-2.973269224,1.913921952,1.210882187
2016,8,20,0.0,0.2,0.24,301.0443115,7.34e-05,1.514748931,0.7015991211,7.18e-05,-3.61e-06,-2.37e-06,1.79e-05,122862.1641,57372.39453,14254.72559,100419.4453,0.0001005359227,0.001564149163,0.0130459955,64.69179535,922.8036804,921.7405701,224.9590302,273.4147034,292.6273804,-12.15843964,-1.587125182,5.930296421,0.001383105875,0.0367002897,-0.02391187288,4.641300201,1.560785294,0.290140152
2016,8,21,0.0,1.44,1.8,301.0053711,0.0002999305798,1.418059707,0.705499649,0.0002472400593,1.66e-05,-2.24e-06,-2.23e-06,122895.0547,57314.5,14296.88672,100480.4297,0.0001204416985,0.002786854049,0.01383231208,96.2511673,1123.34317,1115.18692,224.2189178,271.7460632,292.5357056,-14.41476917,1.456854463,7.165053844,-0.07099048048,0.01180954743,-0.04030942917,-1.970773697,-3.089387178,-0.7811260223
2016,8,22,0.0,8.45,10.35,299.0306091,0.008589744335,0.9451026917,1.567355514,0.001096725493,-1.17e-05,-1.96e-05,-7.33e-06,122759.9766,57243.07813,14326.30859,100545.125,0.0001294513786,0.005199298728,0.01407625061,99.87030029,1345.892303,1326.754303,223.7754364,269.559845,292.4142151,-13.00889587,8.59539032,9.377076149,-0.06583818048,-0.2049022168,-0.09475652128,-2.534730911,-3.387923479,1.645620346
2016,8,23,10.38,1.81,2.41,300.9243164,0.0008358955092,1.022186279,0.8215141296,0.0006906986382,-3.37e-06,4.97e-06,2.87e-06,122714.5,57381.83203,14348.1084,100507.625,7.72e-05,0.003956555855,0.01396980882,71.71974182,1205.559723,1202.967133,223.9260406,269.4835815,293.059845,-13.79013348,1.734294295,4.80053854,0.05373684689,-0.01441891957,-0.04282478616,5.165275097,0.3941644132,1.200992584
2016,8,24,0.43,5.99,5.21,300.9934387,0.006049633026,0.7705516815,0.2600943148,0.005569219706,-1.54e-06,2.69e-06,1.98e-05,122733.0625,57391.48047,14316.39453,100475.4609,0.0001225456654,0.004148690496,0.01441492606,93.76906586,1306.523346,1301.641205,223.5975952,269.9949341,293.399231,-11.91374683,-2.720235109,1.862217546,-0.07601527125,0.06813752651,0.007151166443,-0.3871053159,-0.8802928925,-0.7140744328
2016,8,25,5.74,8.98,4.66,300.0416565,0.01468372392,0.4324849546,0.3131427765,0.01189541817,-6.8e-07,-8.88e-06,8.27e-06,122921.8125,57429.33984,14312.1875,100513.7188,0.0001074062602,0.005434886087,0.01482359599,96.48654175,1404.942627,1395.87973,224.2624512,270.4059753,293.2380676,-9.86667347,-4.536588192,1.652715087,-0.1190154925,-0.229422763,-0.07346045971,0.2028916627,0.2616551816,0.1883004457
2016,8,26,12.34,6.02,3.95,300.4534912,0.004693984869,-0.6812076569,0.7153282166,0.003098011133,4.77e-06,2.85e-06,-3.54e-05,122969.5547,57496.48828,14320.52637,100525.6484,0.0001429549593,0.00502671767,0.01515599992,98.58298492,1403.237549,1396.166656,224.4971313,270.960144,293.1360779,-12.53456974,-4.62846899,-1.294952989,-0.05413170531,-0.05877085403,-0.1411089152,-2.595813751,2.245627642,3.287731171
2016,8,27,3.45,2.97,3.11,301.3570862,0.003997325781,-1.467849731,1.161541581,0.003708839533,-3.27e-06,9.41e-07,-3.99e-05,123070.7734,57620.8125,14424.74121,100616.8828,0.0001086662232,0.004373385105,0.01474357396,68.82705688,1324.074829,1321.358734,223.8755035,270.6784973,293.6674805,-12.19454479,-5.519762516,-3.019809723,0.02370051481,-0.01874168776,0.03667382523,3.041800737,3.823343992,3.73333621
2016,8,28,0.16,1.22,1.6,302.0843201,0.000509262085,-1.218109131,0.4073187411,0.0003318786621,1.33e-06,5.59e-06,-2.09e-05,123141.2734,57719.39063,14477.25781,100646.0547,0.0001041214055,0.003431156045,0.01452339441,60.21410751,1271.893066,1269.926147,223.7613373,271.0344543,293.7742615,-17.34872627,-3.928374529,-2.929136276,-0.009328682907,0.02335071564,-0.115896143,1.107152343,-0.8942483068,1.256892562
2016,8,29,0.0,9.57,7.41,302.0861511,0.004531860352,-0.7261962891,0.350789398,0.004312515375,-5.11e-06,1.62e-06,9.1e-06,122969.2813,57552.60938,14331.87891,100455.4609,0.0001120600864,0.004287408665,0.01545357797,85.82280731,1358.758667,1356.064087,223.846817,270.9099426,293.8826904,-10.23544788,-3.49826169,-1.445378661,-0.06330760568,-0.07724320889,-0.1478979588,-0.368560791,-1.921251297,-0.9988072515
2016,8,30,0.0,14.65,9.33,301.6378479,0.008233546978,-0.252641052,0.4962863922,0.00737237907,-4e-06,4.61e-06,-9.5e-06,122979.5547,57451.75,14236.90332,100365.4141,8.36e-05,0.005060393829,0.01579186879,66.04982758,1399.130951,1394.264191,224.2612152,270.8375549,293.6331482,-9.481240273,-5.109844208,-0.9688256383,-0.0818471089,-0.1541190147,-0.2452493906,1.309814453,0.7508850098,1.149099946
2016,8,31,0.0,6.64,5.52,300.632843,0.003910541651,-0.3450819552,1.424243331,0.002890110074,1.89e-05,-7.56e-06,5.95e-06,123015.75,57470.84766,14277.72266,100449.5234,0.0001232679206,0.005849113688,0.01559414249,98.69957733,1432.631195,1425.952972,223.8967896,271.122467,293.2952271,-15.3514204,-1.196448684,1.111382127,-0.004679322243,-0.08816150576,-0.07999893278,2.444580078,1.45234549,2.996297121
2016,9,1,1.66,3.05,2.5,299.4726257,0.007390022278,1.487663865,1.439801574,0.005843162653,-1.04e-05,2.83e-06,2.1e-05,122914.1484,57438.51563,14301.55371,100524.3516,0.0001392044505,0.005952415522,0.01534406096,99.7591629,1447.654816,1441.028412,224.0587158,270.5961609,292.5437927,-11.2836113,2.892899275,6.690673828,-0.1244237423,-0.09010088444,-0.1266682148,1.490727782,2.573075533,1.697921157
2016,9,2,0.32,17.92,21.97,298.8955078,0.00644207024,2.746196747,1.284146667,0.004342794302,-2.36e-06,7.06e-06,4.71e-05,122855.2109,57345.39453,14206.54785,100431.2891,0.0001398500608,0.005735914689,0.01554419566,99.92586517,1474.4664,1461.88623,224.0919647,270.9382629,292.3414001,-12.42434978,5.248529434,9.876832962,-0.1618739814,-0.06019528583,-0.4113758802,-0.6212323308,0.220790863,-2.614941835
2016,9,3,24.96,116.73,68.9,297.5202637,0.02455425169,2.734197617,1.04600966,0.006814241409,1.06e-05,-1.34e-06,5.97e-05,122894.4453,57219.81641,14195.63184,100457.1172,0.0001458424667,0.006135719363,0.01577988453,100.0,1508.663452,1474.899261,224.4333954,270.4152527,292.157074,-11.51795959,1.731217742,7.960947037,-0.1922754496,-0.3437069356,-0.6465803981,-0.6554749608,-3.530800581,-6.220376968
2016,9,4,35.33,31.5,19.22,296.4235229,0.03092908859,2.410926104,0.8083584905,0.006376266712,3.06e-05,2.23e-06,4.46e-05,122937.2891,57332.14063,14353.0752,100647.8438,0.0001355193381,0.005999041721,0.0143810017,100.0,1482.383881,1447.756073,223.9629517,270.0940247,291.7546082,-11.36777973,-0.2752176821,7.937366486,-0.101597704,-0.2842791378,-0.4561111629,-0.3215045929,-5.797276974,-6.41826582
2016,9,5,15.19,7.97,5.15,297.0550537,0.01279783202,2.293267012,0.9608929753,0.003450393677,1.91e-05,6.6e-06,6.33e-05,122903.1641,57336.60938,14351.28809,100636.6641,0.0001217177414,0.00591731444,0.01412458811,99.6763916,1385.687897,1363.961334,224.1178741,270.1795349,291.6488647,-13.53351879,1.279899001,8.786705971,-0.1310842484,-0.1815000772,-0.4076682329,-0.4414812624,-6.924160004,-6.220351696
2016,9,6,4.68,4.01,2.03,298.0739441,0.002805233002,2.416062117,0.2255325317,0.001543283521,3.21e-06,5.45e-06,5.69e-05,122835.6016,57330.30078,14357.8877,100640.0391,5.48e-05,0.005557077006,0.01366193593,82.7921524,1290.166901,1281.17569,223.895813,271.030304,291.2935486,-20.19844818,1.885239244,7.778133869,0.06448793411,0.006532152649,-0.3767882884,3.842824936,-1.271474242,-6.235266209
2016,9,7,6.23,6.4,7.1,298.1277161,0.001092910767,2.092133284,0.3727874756,0.0007712841325,-5.38e-06,1.46e-06,5.84e-05,122800.375,57375.25391,14296.39355,100575.2813,6.41e-05,0.005332669709,0.01384033542,85.5883255,1350.081024,1342.086823,223.5976715,271.5341492,291.527771,-19.13770103,-3.315335035,6.362903595,-0.05089843273,-0.002731283428,-0.2450678796,2.24512291,-0.6549256444,-7.241766453
2016,9,8,7.53,16.59,15.86,298.3283997,0.01575565338,1.996932983,0.3458995819,0.008613109589,7.81e-06,1.29e-07,5.45e-05,122949.2813,57518.84375,14339.58984,100619.3984,9.46e-05,0.004892355762,0.01488327142,99.9168396,1442.106537,1426.079681,224.0717621,271.0582275,291.6369629,-15.82240295,-3.386471987,4.996357441,-0.05739986897,-0.04196150973,-0.3042705357,0.9699802399,-1.892801881,-5.715247631
2016,9,9,10.1,13.71,7.38,298.6048584,0.01122236252,0.9844525456,0.3847179413,0.01026964188,1.8e-05,5.76e-06,1.09e-05,123049.9922,57598.49609,14369.49707,100626.875,8.25e-05,0.004979930818,0.01593961008,98.63001251,1435.286224,1426.357819,224.1514282,271.4019165,292.6341553,-16.29218864,-3.600465775,-0.2461223602,-0.03230726719,-0.0598163195,-0.07692563534,-0.4208825529,0.4163106382,-3.241711378
2016,9,10,15.1,9.98,5.16,299.2964783,0.008115768665,0.4623152316,-0.5254185796,0.007242202526,6.85e-06,1.48e-06,9.76e-06,123010.2813,57501.15625,14291.14063,100529.3516,0.0001000035845,0.004712437745,0.01628279313,99.06424713,1442.637451,1432.226166,224.1186981,271.0797424,292.6664429,-14.37031269,-4.60011673,-0.8072185516,-0.04820883274,-0.08447984606,-0.05115044117,-1.936939836,0.8956851959,-0.6686585546
2016,9,11,46.1,21.77,16.36,299.3886414,0.03283691313,-0.02868398093,-0.4735361636,0.02437162399,-4.59e-06,-7.43e-06,2.99e-06,122869.4141,57424.84375,14218.30957,100427.0625,0.0001045324898,0.004909400363,0.0160059128,98.91179657,1408.969757,1401.364014,224.1017609,270.9571228,292.7878723,-11.06047535,-3.065565109,-2.596711397,-0.1471144706,-0.1045696735,-0.09559583664,-0.7384821773,1.868469238,-1.185171723
2016,9,12,0.35,10.91,8.31,299.841095,0.006413936382,-0.9684295654,-0.4443601072,0.005125761149,-8.45e-07,-4.29e-06,-3.11e-05,122842.2266,57441.91016,14260.51465,100459.0234,0.000133123147,0.004785570782,0.01541017275,98.63864899,1386.5354,1380.795135,223.9426422,270.8388672,293.0284119,-9.987500191,-3.865090609,-3.785702944,-0.1092794314,-0.02733568288,-0.07263918966,-3.924741745,2.714667559,1.405712724
2016,9,13,0.0,5.9,4.91,300.9252014,0.003989219782,-1.809810042,-0.2562300265,0.003275156021,6.07e-06,4.23e-06,-4.7e-05,122834.375,57520.26563,14336.99316,100543.5313,0.0001085941331,0.005140788388,0.01537618507,98.7035141,1393.378693,1389.610016,223.1727448,270.7473755,292.9661865,-14.15368557,-4.427968979,-5.035376072,-0.02059372328,-0.06892291456,0.03732152656,-1.368384719,2.172652006,2.005150557
2016,9,14,6.88,4.69,3.52,300.5040894,0.003861427191,-1.955712676,0.4732755125,0.003163576126,2.13e-05,-3.38e-06,-4.51e-05,122814.8438,57525.03125,14347.09375,100553.9375,9.91e-05,0.005030861124,0.01468417421,90.27672577,1356.353027,1352.696411,223.203064,270.6228943,293.2098083,-14.22724152,-7.66189146,-5.487208843,-0.0226943884,-0.01702773571,0.001326322556,-1.274833679,2.963437319,3.849832535
2016,9,15,9.29,2.16,2.18,300.8605957,0.002799987851,-1.553267837,1.118313432,0.002573490143,-1.15e-06,8.88e-06,-4.33e-05,122748.5391,57523.65234,14318.87988,100515.25,9.21e-05,0.00357378833,0.01454557758,68.53548431,1271.314819,1268.646881,223.0915527,270.4311218,293.2343445,-10.2245779,-5.596389294,-3.041607618,-0.05978314206,-0.04448894784,-0.01397967339,-0.8876044154,2.326792955,3.307635546
2016,9,16,2.33,6.15,5.57,301.120636,0.003786087153,-0.6016972661,1.299598098,0.003463983536,7.42e-06,1.04e-05,-1.12e-05,122675.7578,57506.99609,14326.51855,100498.5547,9.73e-05,0.004173050169,0.01503922511,82.17506409,1267.290527,1265.355469,222.8194733,269.8444214,293.2323303,-9.413781166,-4.737601757,-0.3956813812,0.006301919464,-0.02673920058,-0.1350683719,-1.80055809,0.5085856318,1.740203857
2016,9,17,0.69,8.46,4.47,300.3279114,0.00748872757,-0.3044134676,1.064995408,0.006906271214,-3.26e-06,-9.62e-07,2.17e-06,122692.8672,57466.85547,14350.35059,100541.6172,9.93e-05,0.004339472391,0.01542540267,94.95290375,1341.342773,1336.584961,223.438797,269.9925232,293.1362305,-13.62404633,-5.530788422,0.4575392306,-0.1020317897,0.001265247702,-0.1012216806,-0.2897707522,-1.340113282,0.6356620789
2016,9,18,1.98,15.96,18.44,299.7282715,0.01890516328,0.1058559418,0.555850327,0.01774311019,-1.81e-06,-8.59e-06,5.69e-06,122768.9141,57528.85547,14432.94629,100656.9453,9.97e-05,0.004939067643,0.01552480925,86.98260498,1388.026703,1381.103485,223.7182465,270.0896301,292.9545593,-14.76760101,-3.571427584,-0.3603280485,-0.1540042609,-0.1763436347,-0.1156390086,3.005789995,0.9099960327,-0.1567586213
2016,9,19,3.16,6.92,4.52,299.8180847,0.01608419465,0.1163508072,0.2262840271,0.01491951942,-7.15e-06,4.99e-07,6.7e-06,122745.1641,57501.49609,14377.93652,100579.6953,8.43e-05,0.003427903401,0.015572723,95.05068207,1301.49939,1297.296661,223.0360565,270.259552,292.983551,-13.29097748,-4.290676117,-0.23229599,-0.01536210347,-0.01312375069,-0.1092335805,-0.8111438751,0.7859827876,-1.046548843
2016,9,20,1.04,4.17,3.98,300.459259,0.006425380474,-0.5516936183,-0.1172790527,0.005660057184,4.54e-08,3.75e-06,-3.08e-05,122741.5547,57442.07422,14332.37402,100524.1484,7.35e-05,0.003760408377,0.01457875129,90.69036865,1254.122223,1250.158081,223.2701263,270.3462524,293.2980652,-9.988682747,-7.885715485,-4.199426651,-0.03253694251,-0.1005902663,-0.070540905,-1.951886535,1.393252015,0.4681924284
2016,9,21,0.17,2.39,2.5,300.6008911,0.001660823822,-2.629272461,0.2093289644,0.00132203105,9.61e-06,-2.87e-06,-5.7e-05,122811.5859,57519.76953,14409.31641,100636.7109,0.0001078321729,0.004501706455,0.01433127467,87.33419037,1285.414398,1282.547607,223.5990601,270.1337891,292.9079285,-12.7214098,-9.665477753,-8.718258858,0.01853815652,0.09205591679,0.2499407977,-0.9714813232,2.765451431,3.262622833
2016,9,22,2.62,7.25,8.35,300.1997681,0.001940727176,-2.33202672,-0.03803443909,0.001208305388,1.09e-07,-9.37e-06,-4.41e-05,122784.3125,57499.69922,14365.12012,100590.0234,9.66e-05,0.004500553478,0.01502440404,98.4953537,1363.963531,1360.242645,223.3848877,270.3201904,292.760376,-9.969614029,-7.535177708,-7.467633724,-0.04349982738,0.0917154178,0.08697962761,0.8620898128,3.13228488,3.329142332
2016,9,23,4.38,3.4,2.82,300.1672974,0.001713752747,-1.663063049,0.9441604614,0.001316547365,-1.23e-06,-3.03e-07,-3.97e-05,122617.0859,57318.44141,14178.5,100370.4766,0.0001111524398,0.004632597324,0.0146362735,91.6271286,1350.066742,1345.814667,223.6797485,270.6418762,292.9396362,-7.287656307,-3.243494034,-2.773048401,0.03982214257,0.05383555219,0.08940156549,-0.3522415161,6.547304153,5.857411861
2016,9,24,4.36,2.44,2.9,300.6063538,0.004144668463,-1.218525529,2.243878126,0.00367641449,-1.28e-06,-6.12e-07,-4.57e-05,122583.5859,57259.25391,14107.11816,100274.1563,0.0001053753294,0.004713661503,0.01458170637,88.30312347,1337.313446,1333.385468,223.4217682,270.3476257,293.3280945,-3.481081724,-1.157432556,-0.5397427678,0.02983132936,0.007315278053,0.0485063009,0.860089004,5.522836685,7.171718597
2016,9,25,0.0,2.33,1.5,300.8343811,0.00244951254,-0.8406499028,2.565354109,0.002162694989,-2.17e-06,3.34e-07,-6.09e-05,122692.5,57419.12891,14253.22656,100430.1484,8.96e-05,0.003541115439,0.01416014601,95.27435303,1300.840118,1297.224701,223.3215179,271.0031433,293.571167,-6.13693428,0.7094898224,0.9123179317,0.007651408669,-0.0252174139,-0.04094612598,-1.162197113,6.518933773,6.860758305
2016,9,26,0.12,3.6,5.04,300.4706421,0.00239133829,-0.6264559627,1.736422181,0.001955270825,8.7e-07,5.37e-06,-2.78e-05,122804.5859,57550.54297,14392.03418,100599.1016,0.0001259039418,0.003377369372,0.01524243876,96.91619873,1323.622559,1320.72757,223.3282013,270.6250916,293.1028748,-5.020130157,1.217148423,-0.007952372544,-0.03870197013,-0.008747299202,-0.04881767556,-3.124987841,4.816483974,5.235992432
2016,9,27,6.38,8.42,6.2,299.9582214,0.006719112396,-0.3958257139,1.148968339,0.004828691483,7.75e-06,2.58e-06,-1.23e-06,122826.0703,57528.00391,14389.44141,100606.2422,0.0001152340919,0.004725903738,0.01557019725,98.86042023,1350.014374,1344.221283,223.4727173,270.3199158,292.8110046,-6.476039886,0.1804167479,0.9014415741,-0.013911088,0.00379820657,-0.1109946966,-0.7420482635,4.038562298,4.553948879
2016,9,28,0.0,9.21,11.08,299.9857483,0.006539821392,-0.6320527196,0.9701951146,0.005789995193,-5.43e-06,3.23e-06,-9.63e-06,122795.7422,57422.07422,14281.0127,100492.125,0.000112648966,0.004942928907,0.01567243412,94.38222504,1391.15918,1385.887482,223.6400909,270.7130432,292.5057373,-7.658843517,-0.5047728419,-0.4298934937,0.04153458402,-0.1583874226,-0.06677758694,1.328222275,2.251801729,3.316411257
2016,9,29,0.11,13.4,8.96,299.5396118,0.01827049255,-0.6353619695,0.52734375,0.01558136987,-7.69e-06,-6e-06,-9.5e-06,122724.0391,57326.39063,14221.70215,100437.4688,0.0001217142926,0.005144312512,0.01538741589,98.34301758,1415.793182,1407.143829,223.9398804,270.3219299,292.4232483,-10.8205595,-3.539817095,-0.3885644376,-0.1358235329,-0.08540181071,-0.1582957059,0.6431776881,0.8303546906,1.41546309
2016,9,30,8.47,6.57,5.63,299.6027222,0.004641055944,-1.211774826,0.3478368223,0.004184722784,1.6e-05,2.97e-07,-2.3e-05,122612.5938,57324.40625,14222.50391,100442.0938,0.0001210812261,0.00377857592,0.01476089191,82.36299896,1298.328278,1293.772614,223.5898285,270.5818176,292.3100586,-9.60069561,-9.837183952,-3.400937319,-0.04617158696,-0.08378756046,-0.1122214422,-0.4145120084,2.082260132,2.197926283
2016,10,1,3.3,2.26,2.45,299.9042358,0.01094388985,-1.579100251,0.7824605107,0.01043558121,9.29e-06,-8.77e-06,-3.82e-05,122673.3984,57483.96875,14437.69238,100699.5625,9.81e-05,0.003510121955,0.01450403873,62.61736679,1305.596283,1301.529053,222.9451904,270.3213806,292.2500916,-12.64660931,-9.509177208,-3.673672438,0.01109015942,-0.08818244934,-0.06269574165,1.780787826,2.358273268,3.706741333
2016,10,2,0.13,0.6,1.03,300.5078125,0.0003538131641,-0.2842979431,1.317417145,0.0002620220257,8.03e-06,2.5e-06,1.98e-05,122771.3828,57637.03516,14624.36621,100896.0,8.22e-05,0.004258775618,0.01371280011,66.67162323,1252.353241,1250.842163,222.08638,270.0253601,292.0353088,-10.09251118,-7.146291256,0.1307093352,0.004438996315,0.04769404605,-0.07740326971,1.441281676,2.066170931,2.251559019
2016,10,3,0.0,5.29,6.91,299.8824768,0.00337600708,0.7850863338,0.5256054997,0.002873420657,-6.24e-06,1.9e-06,1.56e-05,122692.0859,57600.60938,14586.72363,100851.1172,8.63e-05,0.004022163805,0.01390311215,79.98491669,1284.671539,1280.078339,222.4955292,270.2496033,292.3416138,-6.782915592,-5.626492977,2.277753115,-0.05595254898,0.07176407427,-0.03048614599,2.010100126,3.064949751,-0.8603134155
2016,10,4,21.55,5.48,4.11,299.7375488,0.005060195806,0.9295876622,0.4364649355,0.004667758942,2.03e-06,2.51e-06,1.36e-05,122567.5703,57563.83984,14543.77051,100785.6016,8.09e-05,0.003527668072,0.01405026112,72.70609283,1289.626465,1286.252472,222.6148224,269.8918762,292.5670166,-6.317174911,-3.672646761,3.251967192,-0.004679640289,0.004148721695,-0.0522085838,0.2275244445,-0.2339801788,-2.736506224
2016,10,5,0.25,10.21,7.57,299.8303528,0.01181316376,0.8123416901,0.1094474792,0.01136827469,-1.41e-06,-1.8e-07,2.31e-05,122524.3203,57427.20703,14438.0625,100671.1875,0.0001016313909,0.003596348688,0.01505981758,88.59468842,1271.061768,1265.778534,222.8335571,269.1151428,292.659668,-7.979583263,-3.593427658,2.841556549,-5.09e-06,-0.1241163015,-0.06414107233,-1.016857743,-3.65720439,-2.030434847
2016,10,6,0.33,21.41,10.42,298.5952454,0.02319717407,0.6277427673,-0.5481993556,0.01354217576,1.28e-05,-1.43e-05,1.92e-05,122630.0625,57389.00391,14416.7373,100680.2109,0.0001158036248,0.005222165957,0.01493914891,91.03279877,1395.083862,1359.988129,223.0531464,269.8235779,292.5983582,-10.19416714,-2.896416903,1.050434709,-0.1028594598,-0.3587768972,-0.1020915508,1.896204591,-2.942538023,-3.367753983
2016,10,7,24.64,11.16,7.51,297.9519958,0.01263856888,0.2032502443,-0.4474245608,0.007283449173,1.58e-05,1.07e-05,-8.24e-08,122693.6016,57470.42188,14399.69238,100677.8984,9.62e-05,0.005023385864,0.01480714325,98.85202789,1399.563446,1389.559479,222.3151398,270.4847107,291.9058533,-7.260751724,-2.594052553,-1.232815385,0.1733915061,0.01981580257,-0.05319941044,-2.085051298,5.789019108,-1.79631865
2016,10,8,2.23,11.44,6.99,299.3937073,0.008533954388,0.03733126447,0.4130655825,0.007834911346,-1.05e-05,6.9e-06,8.76e-06,122644.3984,57497.59766,14396.36621,100656.1016,9e-05,0.004816347267,0.01510312688,99.12503815,1382.445923,1376.945892,222.5745239,270.3345947,292.2135925,-8.521196365,-2.544470549,0.1245574951,-0.03202160075,-0.09564876556,-0.0249082651,2.668087721,5.128100872,2.557234526
2016,10,9,20.58,14.5,6.1,298.6725159,0.01824331284,0.9659690857,0.4535484314,0.01648950577,-3.5e-06,-2.68e-06,9.54e-06,122560.0625,57381.84375,14304.65332,100582.3359,0.0001210778428,0.005114567466,0.01530456077,98.64298248,1397.110565,1389.561401,223.0155792,270.1324158,291.9812927,-3.015823364,-0.5787709355,1.639685988,-0.1262150556,-0.1622689962,-0.09480186552,1.000286698,0.5985692143,-0.7970123291
2016,10,10,1.13,16.0,5.4,298.36203,0.005818366888,0.9906762242,0.004831949715,0.005157470587,8.7e-06,5.23e-06,3.5e-05,122601.1016,57379.88672,14340.01172,100603.7266,0.0001108094002,0.002870447934,0.01477681007,99.61141205,1208.359039,1201.556396,222.8924103,270.4614258,292.01474,-1.758338928,2.836496353,1.65689981,-0.09500960261,-0.09456006438,-0.07793045044,-0.01619338989,-4.62204361,-7.344909668
2016,10,11,3.24,0.62,0.35,299.817688,0.0008339881897,1.457103729,-0.6292794347,0.000765800447,5.5e-06,-4.52e-07,3.99e-05,122612.125,57377.85547,14459.54395,100686.9766,6.76e-05,0.0002568163909,0.01216913387,95.58334351,733.1275635,732.1544952,222.7006989,270.9580383,292.5950012,-2.002864122,9.277153015,2.532474518,0.001375993132,-0.01044209767,-0.09317481518,-0.6696370244,-2.127898455,-7.142020702
2016,10,12,0.0,0.0,0.0,300.3805542,8.11e-06,0.6151358485,-0.531662643,8.11e-06,4.89e-07,4.3e-08,2.99e-05,122611.8203,57368.8125,14578.0459,100824.1172,0.0001023016011,8.07e-05,0.01007524412,68.29210663,557.8533325,557.6929321,222.5379791,271.3253479,292.3092957,-3.503820419,2.980805159,1.697215438,-0.01998078823,-0.007708946709,0.1354543418,4.099822998,-3.998268127,-5.38514328
